customer_id,customer_name,email,city,region,segment,signup_date,source_file,source_system,ingestion_timestamp,ingestion_id
C0435,Diya Mehta,diya.mehta435@example.com,Bengaluru,South,Consumer,2024-11-12,customers.json,RetailMart,2026-07-21T13:08:30,deedfe4d-27fd-4478-9b3c-d6481be5b1d2
C0436,Arjun Jain,arjun.jain436@example.com,Pune,West,Home Office,2024-03-31,customers.json,RetailMart,2026-07-21T13:08:30,c9f6fb8a-12ca-41ce-9d3c-24af23038de4
C0437,Yash Sharma,yash.sharma437@example.com,Lucknow,North,Home Office,2025-02-18,customers.json,RetailMart,2026-07-21T13:08:30,49f678ad-266f-4ef0-bb3a-ecbffae86a72
C0438,Diya Saxena,diya.saxena438@example.com,Hyderabad,South,Corporate,2025-11-08,customers.json,RetailMart,2026-07-21T13:08:30,fe8627d2-aadd-4405-9245-1083a1c7f79f
C0439,Ishaan Mehta,ishaan.mehta439@example.com,Mumbai,West,Home Office,2024-02-29,customers.json,RetailMart,2026-07-21T13:08:30,d650a280-62e1-40c1-a3f7-5b6a19bc9856
C0440,Ishaan Joshi,ishaan.joshi440@example.com,Chandigarh,North,Consumer,2024-10-17,customers.json,RetailMart,2026-07-21T13:08:30,af10ee07-47f6-4102-a9b7-ed015d10ad0c
C0441,Riya Gupta,riya.gupta441@example.com,Chennai,South,Corporate,2025-12-11,customers.json,RetailMart,2026-07-21T13:08:30,f029f544-dc4f-4978-8ba1-14283c98bbb4
C0442,Priya Joshi,priya.joshi442@example.com,Chandigarh,North,Consumer,2024-08-07,customers.json,RetailMart,2026-07-21T13:08:30,95bf7b4a-af9f-463e-babb-a9cd6466e8dd
C0443,Meera Singh,meera.singh443@example.com,Ahmedabad,West,Corporate,2024-04-06,customers.json,RetailMart,2026-07-21T13:08:30,1327c2bc-2d6c-443a-bed5-a09fbbf58f6e
C0444,Riya Saxena,riya.saxena444@example.com,Bengaluru,South,Corporate,2024-12-22,customers.json,RetailMart,2026-07-21T13:08:30,c51f5e4d-d30c-4b87-aa0f-b1874ec36f9e
C0445,Priya Kapoor,priya.kapoor445@example.com,Kolkata,East,Home Office,2025-01-06,customers.json,RetailMart,2026-07-21T13:08:30,635aa766-eaad-41d6-acd0-155271474135
C0446,Saanvi Mehta,saanvi.mehta446@example.com,Ahmedabad,West,Consumer,2025-04-28,customers.json,RetailMart,2026-07-21T13:08:30,f29f2ade-2c57-485e-8493-e93cb1445324
C0447,Diya Singh,diya.singh447@example.com,Chandigarh,North,Consumer,2024-08-17,customers.json,RetailMart,2026-07-21T13:08:30,3442dcc0-6587-4677-bf59-61fa795e7f58
C0448,Varun Patel,varun.patel448@example.com,Bhopal,Central,Home Office,2025-11-28,customers.json,RetailMart,2026-07-21T13:08:30,14983efe-5bad-4ddd-9af1-69b3bd02587d
C0449,Yash Verma,yash.verma449@example.com,Delhi,North,Corporate,2025-01-15,customers.json,RetailMart,2026-07-21T13:08:30,d3f7522b-5230-4ed4-8113-f5214807ac16
C0450,Ishaan Singh,ishaan.singh450@example.com,Delhi,North,Corporate,2024-07-28,customers.json,RetailMart,2026-07-21T13:08:30,40670ad1-b802-4215-8390-2c3a62aa2850
C0451,Diya Kapoor,diya.kapoor451@example.com,Ahmedabad,West,Consumer,2025-12-02,customers.json,RetailMart,2026-07-21T13:08:30,1d243bf8-c622-4f39-b47b-fd8978b04569
C0452,Tanvi Patel,tanvi.patel452@example.com,Bengaluru,South,Consumer,2025-11-06,customers.json,RetailMart,2026-07-21T13:08:30,009c7f23-47cb-4a9f-8011-2a79896926c8
C0453,Aditi Kapoor,aditi.kapoor453@example.com,Chennai,South,Home Office,2024-12-30,customers.json,RetailMart,2026-07-21T13:08:30,7d85a35d-90df-4d20-8d4f-ad10b6229525
C0454,Meera Kapoor,meera.kapoor454@example.com,Hyderabad,South,Consumer,2024-01-19,customers.json,RetailMart,2026-07-21T13:08:30,130e1e30-c9bb-4b95-ac6a-99f2221bbae3
C0455,Meera Sharma,meera.sharma455@example.com,Hyderabad,South,Corporate,2025-03-11,customers.json,RetailMart,2026-07-21T13:08:30,f67cd4c5-70cc-4367-8c6d-9668abd14f4d
C0456,Rahul Mehta,rahul.mehta456@example.com,Delhi,North,Consumer,2025-02-09,customers.json,RetailMart,2026-07-21T13:08:30,798aaa50-6c6a-4bd3-9b19-41f3d9dd8cbd
C0457,Priya Joshi,priya.joshi457@example.com,Jaipur,North,Home Office,2024-04-18,customers.json,RetailMart,2026-07-21T13:08:30,5ab49af9-9e46-4cb4-889b-99e4f907c7fa
C0458,Varun Joshi,varun.joshi458@example.com,Mumbai,West,Home Office,2025-04-07,customers.json,RetailMart,2026-07-21T13:08:30,3f63964a-0aff-4058-8edc-7306c4d6d57c
C0459,Ananya Sharma,ananya.sharma459@example.com,Jaipur,North,Corporate,2025-09-05,customers.json,RetailMart,2026-07-21T13:08:30,524f4e50-5f8c-487c-986a-09629ca7b926
C0460,Diya Jain,diya.jain460@example.com,Bengaluru,South,Home Office,2024-03-18,customers.json,RetailMart,2026-07-21T13:08:30,6cf140da-5f7b-466e-9e15-f9877982e55f
C0461,Yash Kapoor,yash.kapoor461@example.com,Chandigarh,North,Consumer,2025-06-12,customers.json,RetailMart,2026-07-21T13:08:30,741ba14b-0321-4243-aa17-800c8ac32b97
C0462,Meera Singh,meera.singh462@example.com,Pune,West,Consumer,2024-04-12,customers.json,RetailMart,2026-07-21T13:08:30,8305851b-5788-4ca9-941c-a7622167d6bb
C0463,Meera Kapoor,meera.kapoor463@example.com,Jaipur,North,Home Office,2025-06-30,customers.json,RetailMart,2026-07-21T13:08:30,04441e2e-5a0c-4a7c-9bf9-0200911afb81
C0464,Tanvi Verma,tanvi.verma464@example.com,Chandigarh,North,Consumer,2024-11-01,customers.json,RetailMart,2026-07-21T13:08:30,0d69c61f-6f4e-4cb2-9328-d381d23f6fcd
C0465,Zoya Sharma,zoya.sharma465@example.com,Kolkata,East,Home Office,2024-01-05,customers.json,RetailMart,2026-07-21T13:08:30,aae89a3e-6538-4f5b-9489-37435ba5886b
C0466,Meera Mehta,meera.mehta466@example.com,Ahmedabad,West,Corporate,2025-12-06,customers.json,RetailMart,2026-07-21T13:08:30,5e66491e-0d65-4d5f-a16c-49752dcdec59
C0467,Aarav Saxena,aarav.saxena467@example.com,Chennai,South,Corporate,2024-05-01,customers.json,RetailMart,2026-07-21T13:08:30,72cbce93-82cb-42d9-9b26-2db046991220
C0468,Saanvi Mehta,saanvi.mehta468@example.com,Bengaluru,South,Home Office,2025-03-11,customers.json,RetailMart,2026-07-21T13:08:30,d0c013d7-c8d4-4555-9517-a66c68c0b7a6
C0469,Ananya Jain,ananya.jain469@example.com,Bhopal,Central,Corporate,2024-05-12,customers.json,RetailMart,2026-07-21T13:08:30,53e92f94-5f01-43a5-aa6a-6c3621aef5c4
C0470,Yash Jain,yash.jain470@example.com,Delhi,North,Home Office,2025-11-12,customers.json,RetailMart,2026-07-21T13:08:30,7136d580-25b6-4e23-9088-5e5c872cb831
C0471,Zoya Sharma,zoya.sharma471@example.com,Ahmedabad,West,Corporate,2025-06-22,customers.json,RetailMart,2026-07-21T13:08:30,bca11952-7e0d-421e-912e-cecca242c153
C0472,Aditi Kapoor,aditi.kapoor472@example.com,Kolkata,East,Corporate,2025-08-10,customers.json,RetailMart,2026-07-21T13:08:30,a5ceb971-22dc-4e4e-a353-7e1ad44d6c6e
C0473,Aarav Patel,aarav.patel473@example.com,Pune,West,Consumer,2024-11-11,customers.json,RetailMart,2026-07-21T13:08:30,36ebd136-e266-4991-a1f3-aa59d1b3ede9
C0474,Meera Verma,meera.verma474@example.com,Hyderabad,South,Home Office,2024-12-07,customers.json,RetailMart,2026-07-21T13:08:30,bce5934a-54f9-4536-8325-3d06feaad1a0
C0475,Rahul Mehta,rahul.mehta475@example.com,Lucknow,North,Consumer,2025-04-08,customers.json,RetailMart,2026-07-21T13:08:30,5c640820-b4a9-4638-b12a-a1c0becefd53
C0476,Zoya Patel,zoya.patel476@example.com,Hyderabad,South,Home Office,2025-07-26,customers.json,RetailMart,2026-07-21T13:08:30,23095473-47c5-494a-a357-c64b2e48eb60
C0477,Tanvi Joshi,tanvi.joshi477@example.com,Mumbai,West,Home Office,2025-09-10,customers.json,RetailMart,2026-07-21T13:08:30,1a23ff7b-ddc1-4f3f-ab90-90808b449099
C0478,Diya Verma,diya.verma478@example.com,Mumbai,West,Home Office,2024-01-14,customers.json,RetailMart,2026-07-21T13:08:30,b7543412-2442-4c7d-b534-e0d155680ae3
C0479,Aditi Singh,aditi.singh479@example.com,Kolkata,East,Consumer,2025-04-29,customers.json,RetailMart,2026-07-21T13:08:30,f9900e55-e6a7-41c4-8e16-f53b262f6e48
C0480,Kavya Sharma,kavya.sharma480@example.com,Jaipur,North,Corporate,2024-03-20,customers.json,RetailMart,2026-07-21T13:08:30,64d027aa-6b41-4d30-bc9e-e8a49ba0901a
C0481,Yash Kapoor,yash.kapoor481@example.com,Pune,West,Home Office,2024-07-29,customers.json,RetailMart,2026-07-21T13:08:30,72f64841-3039-4dc3-ba68-908a985d9238
C0482,Nikhil Sharma,nikhil.sharma482@example.com,Kolkata,East,Home Office,2025-08-28,customers.json,RetailMart,2026-07-21T13:08:30,28704ab7-9e3d-49a3-8557-b1a0e6b49d57
C0483,Priya Patel,priya.patel483@example.com,Bengaluru,South,Consumer,2024-07-01,customers.json,RetailMart,2026-07-21T13:08:30,012859a3-bbbf-450c-82a2-aa34584733d7
C0484,Rahul Singh,rahul.singh484@example.com,Bhopal,Central,Consumer,2025-08-04,customers.json,RetailMart,2026-07-21T13:08:30,19a3efe9-e23c-4798-a96e-0164e82e61a5
C0485,Saanvi Kapoor,saanvi.kapoor485@example.com,Hyderabad,South,Home Office,2024-12-03,customers.json,RetailMart,2026-07-21T13:08:30,05e5a25e-5b03-4a80-bea8-5482d3f22ef7
C0486,Rohan Patel,rohan.patel486@example.com,Kolkata,East,Consumer,2024-06-18,customers.json,RetailMart,2026-07-21T13:08:30,13ff72e8-7646-44b0-b23c-cf360857a764
C0487,Varun Patel,varun.patel487@example.com,Kolkata,East,Home Office,2024-08-31,customers.json,RetailMart,2026-07-21T13:08:30,8775eb26-d6ed-48e1-b14f-c3cf9e7c6973
C0488,Ananya Kapoor,ananya.kapoor488@example.com,Pune,West,Consumer,2025-01-22,customers.json,RetailMart,2026-07-21T13:08:30,b5ca84a4-80c5-47d5-932d-5849094f5d40
C0489,Ishaan Jain,ishaan.jain489@example.com,Chennai,South,Corporate,2025-07-12,customers.json,RetailMart,2026-07-21T13:08:30,0007285f-fca7-482a-8f66-fa6e6bfaaae9
C0490,Arjun Verma,arjun.verma490@example.com,Hyderabad,South,Corporate,2025-03-18,customers.json,RetailMart,2026-07-21T13:08:30,e31b71e6-8f55-4160-947d-c2c0fa25828d
C0491,Priya Singh,priya.singh491@example.com,Bhopal,Central,Corporate,2025-11-12,customers.json,RetailMart,2026-07-21T13:08:30,4d5167d8-117c-474b-88f4-b8d2d4317399
C0492,Saanvi Mehta,saanvi.mehta492@example.com,Chandigarh,North,Home Office,2025-09-25,customers.json,RetailMart,2026-07-21T13:08:30,75d4245f-95bf-4069-9b69-05aa708fff98
C0493,Riya Joshi,riya.joshi493@example.com,Kolkata,East,Consumer,2025-07-03,customers.json,RetailMart,2026-07-21T13:08:30,558a85ea-463b-4144-acd6-e7f1bcec5937
C0494,Riya Saxena,riya.saxena494@example.com,Lucknow,North,Corporate,2025-03-16,customers.json,RetailMart,2026-07-21T13:08:30,6d2d086d-aa81-4fa5-ab1a-c4a947648b95
C0495,Aditi Verma,aditi.verma495@example.com,Pune,West,Home Office,2024-07-30,customers.json,RetailMart,2026-07-21T13:08:30,d1a69364-534f-418a-b71a-22b4d8584a62
C0496,Rohan Patel,rohan.patel496@example.com,Bhopal,Central,Home Office,2024-10-28,customers.json,RetailMart,2026-07-21T13:08:30,a3ef8391-18ee-4260-a7ac-8882cc1187b7
C0497,Ishaan Sharma,ishaan.sharma497@example.com,Lucknow,North,Consumer,2024-03-27,customers.json,RetailMart,2026-07-21T13:08:30,81394209-9bda-4333-9da1-e4da43263abc
C0498,Tanvi Sharma,tanvi.sharma498@example.com,Chandigarh,North,Consumer,2024-09-30,customers.json,RetailMart,2026-07-21T13:08:30,a72c351e-4cb4-444b-b447-20e9ce785196
C0499,Meera Patel,meera.patel499@example.com,Delhi,North,Corporate,2025-11-07,customers.json,RetailMart,2026-07-21T13:08:30,5a73c545-5580-4768-89a6-ff8f9a2fa2ef
C0500,Aditi Saxena,aditi.saxena500@example.com,Chennai,South,Consumer,2024-11-06,customers.json,RetailMart,2026-07-21T13:08:30,79c59d8b-891f-40d6-8081-7ee093946ac3
C0021,Ananya Saxena,ananya.saxena21@example.com,Bhopal,Central,Home Office,2024-12-31,customers.json,RetailMart,2026-07-21T13:08:30,1f616e7f-bdd7-4a51-9abf-6257ee1a8fce
C0022,Zoya Gupta,zoya.gupta22@example.com,Mumbai,West,Consumer,2024-09-27,customers.json,RetailMart,2026-07-21T13:08:30,ea55cf6e-ad08-4b57-ae39-ca22eeef5f70
C0023,Rohan Singh,rohan.singh23@example.com,Kolkata,East,Home Office,2024-05-13,customers.json,RetailMart,2026-07-21T13:08:30,d60cb929-e23f-4add-bd69-7c9b068a2375
C0024,Zoya Gupta,zoya.gupta24@example.com,Lucknow,North,Home Office,2025-11-07,customers.json,RetailMart,2026-07-21T13:08:30,84c8afa8-032a-49eb-a1e7-5c73b8691620
C0025,Aditi Gupta,aditi.gupta25@example.com,Hyderabad,South,Consumer,2025-07-24,customers.json,RetailMart,2026-07-21T13:08:30,4f824607-292d-42e2-91bf-44bb9d229443
